row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,taken,why_not,image_id,image_locality,image_title,image_dates,other_sources,date_agrees,rome_alignment,annotazioni
1574,1640,Spagna,Solorzano,Nostra Signora del Miracolo di Fresnedo,9-9-1956,B.P.,sì,1,yes,,nostra-signora-del-miracolo-di-fresnedo-nuestra,Solorzano,Nostra Signora del Miracolo di Fresnedo (Nuestra Señora del Milagro de Fresnedo),1956-09-09,,,,ERR - Bonci: data l'incoronazione 19 agosto 1956 e la titola: Nuestra Señora del Milagro de Fresuedo.
1575,1707,Spagna,Guía de Isora,Vergine della Luce,16-9-1956,B.P.,sì,1,yes,,vergine-della-luce-virgen-de-la-luz-guia-de-isor,Guía de Isora,Vergine della Luce (Virgen de la Luz),1956-09-16,,,,ERR - Bonci: non la cita.
1576,1442,Italia,Bonito,Madonna dell'Assunta,29-9-1956,Capitolo,sì,1,yes,,madonna-dell-assunta-bonito,Bonito,Madonna dell'Assunta,1956-09-29,,,,ERR - Bonci: non la cita.
1577,1622,Spagna,Villanueva del Arzobispo,Nostra Signora della Fuensanta,29-9-1956,B.P.,sì,1,yes,,nostra-signora-della-fuensanta-virgen-de-la-fuen,Villanueva del Arzobispo,Nostra Signora della Fuensanta (Virgen de la Fuensanta),1956-09-29,,,,ERR - Bonci: non la cita.
1578,1487,Italia,Roma,Madonna delle Grazie delle Fornaci,10-10-1956,B.P.,sì,1,yes,,madonna-delle-grazie-delle-fornaci-rome-santa-ma,"Rome, Santa Maria delle Grazie alle Fornaci fuori Porta Cavalleggeri",Madonna delle Grazie delle Fornaci,1956-10-10,,,,ERR - Bonci: non la cita.
1579,1281,Messico,Santiago de Querétaro,Nostra Signora di Guadalupe,10-1-1957,Capitolo,sì,1,yes,,nostra-signora-di-guadalupe-virgen-de-guadalupe,Santiago de Querétaro,Nostra Signora di Guadalupe (Virgen de Guadalupe),1957-01-10,,,,ERR - Bonci: non la cita.
1580,1665,Spagna,Talavera de la Reina,Nostra Signora del Prado,30-5-1957,B.P.,sì,1,yes,,nostra-signora-del-prado-virgen-del-prado-talave,Talavera de la Reina,Nostra Signora del Prado (Virgen del Prado),1957-05-30,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la colloca a Toledo
1581,1657,Spagna,Cuenca,Vergine Addolorata,31-5-1957,B.P.,sì,1,yes,,vergine-addolorata-virgen-de-las-angustias-cuenc,Cuenca,Vergine Addolorata (Virgen de las Angustias),1957-05-31,,,,ERR - Bonci: non la cita.
1582,1460,Italia,Napoli,Maria Santissima degli Angeli,2-6-1957,#,sì,1,yes,,maria-santissima-degli-angeli-napoli,Napoli,Maria Santissima degli Angeli,1957-06-02,,,,Bonci: data l'incoronazione 17 marzo 1957 e la colloca nel rione Miano. Nessun riferimento in internet.
1583,1562,Italia,Piedimonte Etneo,Maria Santissima della Vena,16-6-1957,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,ERR - Bonci: la colloca a Aci Catena e data l'incoronazione 16 giugno 1957. Nessun riferimento in internet.
1584,1242,Messico,Ficarra,Maria Santissima Assunta,5-8-1957,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,ERR - Bonci: data l'incoronazione 5 agosto 1957 e la colloca a Ficarra in Messico (nel Messico non esiste una località Ficarra).
1585,1556,Italia,Aci Catena,Maria Santissima della Catena,14-8-1957,B.P.,sì,1,yes,,maria-santissima-della-catena-aci-catena,Aci Catena,Maria Santissima della Catena,1957-08-14,,,,ERR - Bonci: la colloca a Acireale.
1586,1685,Spagna,Picassent,Nostra Signora di Vallivana,8-9-1957,Capitolo,sì,1,yes,,nostra-signora-di-vallivana-nuestra-senora-de-va,Picassent,Nostra Signora di Vallivana (Nuestra Señora de Vallivana),1957-09-08,,,,ERR - Bonci: data l'incoronazione 19 marzo 1957 e la colloca a Picasent.
1587,1424,Italia,Potenza,Beata Maria Vergine del Terremoto,22-9-1957,Capitolo,sì,1,yes,,beata-maria-vergine-del-terremoto-madonna-del-te,Potenza,Beata Maria Vergine del Terremoto (Madonna del Terremoto),1957-09-22,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1588,1298,Argentina,Corrientes,Nostra Signora della Misericordia,24-9-1957,B.P,sì,1,yes,,nostra-signora-della-misericordia-nuestra-senora,Corrientes,Nostra Signora della Misericordia (Nuestra Señora de las Mercedes),1957-09-24,,,,ERR - Bonci: non la cita.
1589,1557,Italia,Acireale,Maria Santissima Immacolata,15-12-1957,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 15 dicembre 1957. Nessun riferimento in internet.
1590,1422,Italia,Melfi,Madonna di Nazaret,15-12-1957,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 15 dicembre 1957. Nessun riferimento in internet.
1591,1536,Italia,Manfredonia,Maria delle Grazie,20-4-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 20 aprile 1958 e la colloca nella chiesa di Santo Stefano Rotondo.
1592,1470,Italia,Sant'Arsenio,Madonna del Carmine,20-4-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 20 aprile 1958. Nessun riferimento in internet.
1593,1490,Italia,Capranica,Madonna delle Grazie,10-5-1958,Capitolo,sì,1,yes,,santa-maria-della-mentorella-santa-maria-delle-g,"Capranica Prenestina, frazione di Guadagnolo",Santa Maria della Mentorella (Santa Maria delle Grazie),1901-09-29; 1958-05-10,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1594,1370,Filippine,Boac,Nostra Signora del Pronto Soccorso,10-5-1958,Capitolo,sì,1,yes,,nostra-signora-del-pronto-soccorso-nuestra-senor,Boac,Nostra Signora del Pronto Soccorso (Nuestra Señora del Pronto Socorro de Boac),1958-05-10,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la colloca a Mariuduque.
1595,1568,Italia,Marineo,Madonna della Dayna,18-5-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 18 maggio 1958. Nessun riferimento in internet.
1596,1717,Spagna,Estella,Nostra Signora di Puy,25-5-1958,B.P.,sì,1,yes,,nostra-signora-di-puy-nuestra-senora-del-puy-est,Estella,Nostra Signora di Puy (Nuestra Señora del Puy),1958-05-25,,,,ERR - Bonci: non la cita.
1597,1573,Italia,"Impruneta, frazione di Pozzolatico",Madonna delle Grazie,15-6-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,ERR - Bonci: la colloca a Firenze nella chiesa di Pozzolatico e data l'incoronazione 15 giugno 1958. A Firenze non esiste una chiesa di Pozzolatico.
1598,1499,Italia,Varazze,Madonna del Romito,15-6-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 15 giugno 1958. Nessun riferimento in internet.
1599,1723,Spagna,"Valdegovia, villaggio di Villanañe",Nostra Signora di Angosto,15-6-1958,Capitolo,sì,1,yes,,nostra-signora-di-angosto-nuestra-senora-de-ango,"Valdegovia, villaggio di Villanañe",Nostra Signora di Angosto (Nuestra Señora de Angosto),1958-06-15,,,,ERR - Bonci: data l'incoronazione 17 febbraio 1957 e la colloca Vitoria.
1600,1553,Italia,Gela,Madonna delle Grazie,1-7-1958,Capitolo,sì,1,yes,,madonna-delle-grazie-gela,Gela,Madonna delle Grazie,1958-07-01,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1601,1495,Italia,Riva Ligure,Madonna del Santo Carmelo,6-7-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 6 luglio 1958. Nessun riferimento in internet.
1602,1578,Italia,"Buggiano, frazione di Buggiano Castello",Madonna della Salute,20-7-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 20 luglio 1958. Nessun riferimento in internet.
1603,1466,Italia,Torre del Greco,Madonna del Principio,25-7-1958,Capitolo,sì,1,yes,,madonna-del-principio-torre-del-greco,Torre del Greco,Madonna del Principio,1958-07-25,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1604,1256,Messico,Purìsima del Rincon,Nostra Signora della Purissima Concezione,8-8-1958,Capitolo,sì,1,yes,,nostra-signora-della-purissima-concezione-la-pur,Purìsima del Rincon,Nostra Signora della Purissima Concezione (La Purisima Concepcion),1958-08-08,,,,ERR - Bonci: non la cita.
1605,1483,Italia,Cittareale,Madonna di Capo d'Acqua,24-8-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 24 agosto 1958. Nessun riferimento in internet.
1606,1446,Italia,Buonalbergo,Madonna della Macchia,8-9-1958,Capitolo,sì,1,yes,,madonna-della-macchia-buonalbergo,Buonalbergo,Madonna della Macchia,1958-09-08,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1607,1514,Italia,Ostra,Beata Vergine Immacolata di Lourdes,12-9-1958,Capitolo,sì,1,yes,,beata-vergine-immacolata-di-lourdes-ostra,Ostra,Beata Vergine Immacolata di Lourdes,1958-09-12,,,,ERR - Bonci: la colloca a Senigaglia.
1608,1309,Brasile,Belo Horizonte,Nostra Signora di Lourdes,7-10-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,ERR - Bonci: data l'incoronazione 7 ottobre 1958 e la colloca a Belo Horizonte. Nessun riferimento in internet.
1609,1735,Svizzera,"Val Mara, frazione di Melano",Madonna del Castelletto,23-11-1958,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,ERR - Bonci: la colloca a Melano di Lugano e data l'incoronazione 23 novembre 1958. Nessun riferimento in internet.
1610,1732,Svizzera,Coira,Santa Maria di Calanca,25-1-1959,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 25 gennaio 1959. Nessun riferimento in internet.
1611,1325,Colombia,Rionegro,Nostra Signora del Rosario di Arma,8-2-1959,B.P.,sì,1,yes,,nostra-signora-del-rosario-di-arma-nuestra-senor,Rionegro,Nostra Signora del Rosario di Arma (Nuestra Señora del Rosario de Arma),1959-02-08,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la colloca a Sonson.
1612,1367,Filippine,Orani,Nostra Signora del Rosario,18-4-1959,Capitolo,sì,1,yes,,nostra-signora-del-rosario-nuestra-senora-del-ro-5,Orani,Nostra Signora del Rosario (Nuestra Señora del Rosario de Orani),1959-04-18,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1613,1385,Croazia,Zagabria,Nostra Signora di Fatima,31-5-1959,B.P.,sì,1,yes,,nostra-signora-di-fatima-zagabria,Zagabria,Nostra Signora di Fatima,1959-05-31,,,,ERR - Bonci: non la cita.
1614,1681,Spagna,Orihuela,Nostra Signora di Monserrato,31-5-1959,,sì,2,yes,,nuestra-senore-de-monserrate-orihuela,Orihuela,Nuestra Señore De Monserrate,1920-05-31; 1959-05-31,Zander/Magister,yes,,ERR - Bonci: non la cita.
1615,1537,Italia,San Giovanni Rotondo,Madonna delle Grazie,2-7-1959,Capitolo,sì,1,yes,,madonna-delle-grazie-san-giovanni-rotondo,San Giovanni Rotondo,Madonna delle Grazie,1959-07-02,,,,ERR - Bonci: non la cita.
1616,1638,Spagna,"Santiurde de Toranzo, frazione di Iruz",Nostra Signora del Soto,6-9-1959,B.P.,sì,1,yes,,nuestra-senora-de-el-soto-iruz-valle-de-toranzo,Iruz (Valle de Toranzo),Nuestra Señora de El Soto,1959-09-06,AAS,,,ERR - Bonci: non la cita.
1617,1327,Colombia,La Strella,Nostra Signora di Chiquinquirà,13-9-1959,B.P.,sì,1,yes,,nostra-signora-di-chiquinquira-nuestra-senora-de-2,La Strella,Nostra Signora di Chiquinquirà (Nuestra Señora de Chiquinquirá de La Estrella),1959-09-13,,,,ERR - Bonci: non la cita.
1618,1459,Italia,Napoli,Vergine Addolorata,20-9-1959,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 20 settembre 1959 e la colloca a Miano. Nessun riferimento in internet.
1619,1636,Spagna,"Carreño, zona Guimarán",Nostra Signora dei Rimedi,27-9-1959,B.P.,sì,1,yes,,nostra-signora-dei-rimedi-nuestra-senora-de-los-3,"Carreño, zona Guimarán",Nostra Signora dei Rimedi (Nuestra Señora de los Remedios),1959-09-27,,,,ERR - Bonci: non la cita.
1620,1670,Spagna,Igualada,Nostra Signora della Misericordia,11-10-1959,Capitolo,sì,1,yes,,nostra-signora-della-misericordia-mare-de-deu-de,Igualada,Nostra Signora della Misericordia (Mare de Déu de la Pietat),1959-10-11,,,,ERR - Bonci: data l'incoronazione 19 aprile 1959 e la colloca a Ignalada.
1621,1366,Filippine,Luna,Nostra Signora de Namacpacan,24-11-1959,Capitolo,sì,1,yes,,nostra-signora-de-namacpacan-nuestra-senora-de-n,Luna,Nostra Signora de Namacpacan (Nuestra Señora de Namacpacan),1959-11-24,,,,ERR - Bonci: data l'incoronazione 20 settebre 1959 e la colloca a Namacpacan.
1622,1254,Messico,Leon,Immacolata Concezione,8-12-1959,Capitolo,sì,1,yes,,immacolata-concezione-la-virgencita-del-seminari,Leon,Immacolata Concezione (La Virgencita del Seminario),1959-12-08,,,,ERR - Bonci: non la cita.
1623,1338,Ecuador,Baños de Agua Santa,Nostra Signora del Rosario dell'Acqua Santa,13-12-1959,B.P.,sì,1,yes,,nuestra-senora-del-rosario-de-agua-santa-de-bano,Baños (« Baños de Tungurahua »),Nuestra Señora del Rosario de Agua Santa de Baños,1959-12-13,AAS,yes,,ERR - Bonci: non la cita.
1624,1353,Venezuela,San Sebastián,Nostra Signora della Misericordia e Carità,22-1-1960,B.P.,sì,1,yes,,nostra-signora-della-misericordia-e-carita-virge,San Sebastián,Nostra Signora della Misericordia e Carità (Virgen de la Misericordia y Caridad),1960-01-22,,,,ERR - Bonci: non la cita.
1625,1376,Kuwait,Ahmadi,Nostra Signora d'Arabia,25-3-1960,B.P.,sì,1,yes,,nostra-signora-d-arabia-our-lady-of-arabia-ahmad,Ahmadi,Nostra Signora d'Arabia (Our Lady of Arabia),1960-03-25,,,,ERR - Bonci: non la cita.
1626,1438,Italia,Taurianova,Madonna del Carmine,27-3-1960,Capitolo,sì,1,yes,,madonna-del-carmine-taurianova,Taurianova,Madonna del Carmine,1960-03-27,,,,ERR - Bonci: data l'incoronazione 18 ottobre 1959.
1627,1402,Francia,Montebourg,Nostra Signora della Stella,1-5-1960,B.P.,sì,1,yes,,nostra-signora-della-stella-notre-dame-de-l-etoi,Montebourg,Nostra Signora della Stella (Notre-Dame de L'Étoile),1960-05-01,,,,ERR - Bonci: data l'incoronazione 20 settembre 1959 e la colloca a Montebourg Manche.
1628,1494,Italia,Voltri,Madonna delle Grazie,22-5-1960,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Bonci: data l'incoronazione 22 maggio 1960. Nessun riferimento in internet.
1629,1725,Spagna,Lekeitio,Nostra Signora della Antigua,12-6-1960,B.P.,sì,1,yes,,nostra-signora-della-antigua-nuestra-senora-de-l,Lekeitio,Nostra Signora della Antigua (Nuestra Señora de la Antigua),1960-06-12,,,,ERR - Bonci: non la cita.
1630,1291,Stati Uniti d'America,Santa Fe,Nostra Signora della Conquista,26-6-1960,B.P.,sì,1,yes,,nostra-signora-della-conquista-our-lady-of-the-c,Santa Fe,Nostra Signora della Conquista (Our Lady of the Conquest),1960-06-26,,,,ERR - Bonci: non la cita.
1631,1350,Perù,Paita,Nostra Signora della Misericordia,27-8-1960,B.P.,sì,1,yes,,nostra-signora-della-misericordia-nuestra-senora-3,Paita,Nostra Signora della Misericordia (Nuestra Señora de las Mercedes),1960-08-27,,,,ERR - Bonci: non la cita.
1632,1643,Spagna,Carrión de los Condes,Nostra Signora di Betlemme,28-8-1960,B.P.,sì,1,yes,,nostra-signora-di-betlemme-nuestra-senora-de-bel,Carrión de los Condes,Nostra Signora di Betlemme (Nuestra Señora de Belén),1960-08-28,,,,ERR - Bonci: non la cita.
1633,1719,Spagna,Roncesvalles,Santa Maria di Roncisvalle,8-9-1960,B.P.,sì,1,yes,,santa-maria-di-roncisvalle-virgen-de-roncesvalle,Roncesvalles,Santa Maria di Roncisvalle (Virgen de Roncesvalles),1960-09-08,,,,ERR - Bonci: non la cita.
1634,1687,Spagna,Utiel,Nostra Signora del Rimedio,8-9-1960,B.P.,sì,1,yes,,nostra-signora-del-rimedio-nuestra-senora-del-re,Utiel,Nostra Signora del Rimedio (Nuestra Señora del Remedio),1960-09-08,,,,ERR - Bonci: non la cita.
1635,1693,Spagna,La Coruña,Nostra Signora del Rosario,11-9-1960,B.P.,sì,1,yes,,nostra-signora-del-rosario-virgen-del-rosario-la,La Coruña,Nostra Signora del Rosario (Virgen del Rosario),1960-09-11,,,,ERR - Bonci: non la cita.
1636,1274,Messico,Tarímbaro,Nostra Signora della Scala,7-10-1960,B.P.,sì,1,yes,,nostra-signora-della-scala-virgen-de-la-escalera,Tarímbaro,Nostra Signora della Scala (Virgen de la Escalera),1960-10-07,,,,ERR - Bonci: non la cita.
1637,1371,Filippine,Zamboanga City,Nostra Signora del Pilar,12-10-1960,B.P.,sì,1,yes,,nostra-signora-del-pilar-nuestra-senora-del-pila-2,Zamboanga City,Nostra Signora del Pilar (Nuestra Señora del Pilar de Zamboanga),1960-10-12,,,,ERR - Bonci: non la cita.
1638,1619,Spagna,Guadix,Nostra Signora delle Grazie,30-10-1960,B.P.,sì,1,yes,,nostra-signora-delle-grazie-nuestra-senora-de-gr,Guadix,Nostra Signora delle Grazie (Nuestra Señora de Gracia),1960-10-30,,,,ERR - Bonci: non la cita.
1639,1289,Messico,Jerez de Garcìa Salinas,Vergine della Soledad,12-1-1961,Capitolo,sì,1,yes,,vergine-della-soledad-virgen-de-la-soledad-jerez,Jerez de Garcìa Salinas,Vergine della Soledad (Virgen de la Soledad),1961-01-12,,,,ERR - Bonci: non la cita.
1640,1618,Spagna,Granada,Nostra Signora del Rosario,14-5-1961,B.P.,sì,1,yes,,nostra-signora-del-rosario-nuestra-senora-del-ro-2,Granada,Nostra Signora del Rosario (Nuestra Señora del Rosario),1961-05-14,,,,ERR - Bonci: non la cita.
1641,1612,Spagna,Jerez de la Frontera,Nostra Sihnora della Misericordia,28-5-1961,B.P.,sì,1,yes,,nostra-sihnora-della-misericordia-nuestra-senora,Jerez de la Frontera,Nostra Sihnora della Misericordia (Nuestra Señora de la Merced),1961-05-28,,,,ERR - Bonci: non la cita.
1642,1527,Italia,Barletta,Madonna dello Sterpeto,28-5-1961,Capitolo,sì,1,yes,,madonna-dello-sterpeto-barletta,Barletta,Madonna dello Sterpeto,1961-05-28,,,,
1643,1664,Spagna,Ocaña,Nostra Signora dei Rimedi,11-6-1961,B.P.,sì,1,yes,,nostra-signora-dei-rimedi-nuestra-senora-de-los-4,Ocaña,Nostra Signora dei Rimedi (Nuestra Señora de los Remedios),1961-06-11,,,,ERR - Bonci: non la cita.
1644,1644,Spagna,"Santibáñez de la Peña, località Villafría de la Peña",Nostra Signora dell'Erica,21-9-1961,B.P.,sì,1,yes,,nostra-signora-dell-erica-virgen-del-brezo-santi,"Santibáñez de la Peña, località Villafría de la Peña",Nostra Signora dell'Erica (Virgen del Brezo),1961-09-21,,,,ERR - Bonci: non la cita.
1645,1303,Argentina,Mendoza,Nostra Signora del Rosario,20-10-1961,Capitolo,sì,1,yes,,nostra-signora-del-rosario-nuestra-senora-del-ro,Mendoza,Nostra Signora del Rosario (Nuestra Señora del Rosario),1961-10-20,,,,ERR - Bonci: data l'incoronazione 10 maggio 1954.
1646,1296,Argentina,Morón,Immacolata Concezione del Buon Viaggio,19-11-1961,B.P,sì,1,yes,,nuestra-senora-del-buen-viaje-moron,Morón,Nuestra Señora del Buen Viaje,1961-11-19,AAS,,,ERR - Bonci: non la cita.
1647,1314,Brasile,Ubá,Nostra Signora del Rosario,7-12-1961,B.P.,sì,1,yes,,nostra-signora-del-rosario-nossa-senhora-do-rosa,Ubá,Nostra Signora del Rosario (Nossa Senhora do Rosário),1961-12-07,,,,ERR - Bonci: non la cita.
1648,1302,Argentina,Maipú,Nostra Signora della Misericordia,17-12-1961,B.P,sì,1,yes,,nostra-signora-della-misericordia-nuestra-senora-2,Maipú,Nostra Signora della Misericordia (Nuestra Señora de la Merced),1961-12-17,,,,ERR - Bonci: non la cita.
1649,1258,Messico,Tulancingo de Bravo,Nostra Signora degli Angeli,26-1-1962,B.P.,sì,1,yes,,nostra-signora-degli-angeli-virgen-de-los-angele,Tulancingo de Bravo,Nostra Signora degli Angeli (Virgen de los Ángeles),1962-01-26,,,,ERR - Bonci: tralascia.
1650,1473,Italia,Bologna,Immacolata Concezione,13-5-1962,,sì,1,yes,,immacolata-concezione-bologna,Bologna,Immacolata Concezione,1962-05-13,,,,ERR - Bonci: tralascia.
1651,1660,Spagna,Tarancón,Nostra Signora di Riánsares,7-9-1962,B.P.,sì,1,yes,,nostra-signora-di-riansares-nuestra-senora-de-ri,Tarancón,Nostra Signora di Riánsares (Nuestra Señora de Riánsares),1962-09-07,,,,ERR - Bonci: tralascia.
1652,1634,Spagna,Luna,Nostra Signora di Monlora,26-9-1962,B.P.,sì,1,yes,,nostra-signora-di-monlora-nuestra-senora-de-monl,Luna,Nostra Signora di Monlora (Nuestra Señora de Monlora),1962-09-26,,,,ERR - Bonci: tralascia.
1653,1511,Italia,Loreto,Madonna di Loreto,4-10-1962,Capitolo,sì,3,yes,,madonna-di-loreto-loreto-lauretum,Loreto (Lauretum),Madonna di Loreto,1801-02-23; 1922-09-05; 1962-10-04,AAS,no,,ERR - Bonci: tralascia.
1654,1351,Uruguay,Florida,Nostra Signora dei Trentatré,12-11-1962,B.P.,sì,1,yes,,la-virgen-de-los-treinta-y-tres-florida,Florida,la Virgen de los Treinta y Tres,1962-11-12,AAS,,,ERR - Bonci: tralascia.
1655,1658,Spagna,Garaballa,Nostra Signora di Tejeda,26-5-1963,B.P.,sì,1,yes,,nostra-signora-di-tejeda-nuestra-senora-de-tejed,Garaballa,Nostra Signora di Tejeda (Nuestra Señora de Tejeda),1963-05-26,,,,ERR - Bonci: tralascia.
